hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
8342	Button	8dJs	2c3d		100	1.000	1	1	b250f
8343	BigBlind	7c9s	Tc7s	9d4h2c	300	3.000	2	3	b200b300c/b450f
8344	Button	8dQs	4c2s		100	1.000	1	1	b300f
8345	BigBlind	3h4h	Kd5s	Ac9c5d8h	600	6.000	3	4	b200b300c/b300c/b600f
8346	Button	6dTh	3d4d	KsQc2c	250	2.500	2	3	b250c/kb250f
8347	BigBlind	Ad2s	Td6h		200	2.000	1	2	b200b300f
8348	Button	Jd6h	4d3h	Kc3c2c	250	2.500	2	3	b250c/kb250f
8349	BigBlind	KcTs	9c7s		200	2.000	1	2	b200b300f
8350	Button	3sAs	Ac9h	Ad5s4c4h3c	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
8351	BigBlind	5hKs	6cKd	Js7h2d	300	3.000	2	3	b200b300c/b300f
8352	Button	Qd8h	8cKh	AhKd4dTcTs	1200	12.000	4	7	b300c/kb300c/kb600c/kb1200f
8353	BigBlind	5h9s	8dTs	Tc9d2s7sKh	-3800	-38.000	4	5	b200b300c/b450c/b1150c/b1900c
8354	Button	5hJs	3dJd	KdTd5sKh	650	6.500	3	5	b250c/kb400c/kb1000f
8355	BigBlind	8s9s	7dTh	Td6h5hKc3d	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8356	Button	8hQh	9dKh	Ts3s2h	300	3.000	2	3	b300c/kb300f
8357	BigBlind	JcQd	3c9d		50	0.500	0	1	f
8358	Button	7c8s	3hJs	Qd9s5d	250	2.500	2	3	b250c/kb250f
8359	BigBlind	KdQh	3d4h		200	2.000	1	2	b200b450f
8360	Button	9c9d	3d8d		100	1.000	1	1	b300f
8361	BigBlind	QcTh	Qd8h		200	2.000	1	2	b200b300f
8362	Button	6dTs	4c5s	Kc9h4hTd	500	5.000	3	5	b250c/kb250c/kb750f
8363	BigBlind	QcJh	Kd5s	9h4h2s5h	600	6.000	3	4	b200b300c/b300c/b600f
8364	Button	5d7d	2cJd		100	1.000	1	1	b250f
8365	BigBlind	7d9h	KdJs	Qs5h2d	3300	33.000	3	4	b200b300b1800b3300c/b3300f
8366	Button	Qc9h	AcJh	Kh4s3h4h8d	-2400	-24.000	4	7	b300c/kb300c/kb600c/kb1200c
8367	BigBlind	ThAs	2d7d	Tc7h6h	450	4.500	2	3	b200b450c/b700f
8368	Button	Kh7s	6s8s	As9d5sAh7h	-20000	-200.000	4	4	b300b900b1800c/b100b2900b18200c//
8369	BigBlind	Tc2d	2h6h	7h7c3s	300	3.000	2	3	b200b300c/b300f
8370	Button	9cQd	2c2d	KhJh5dQs	600	6.000	3	5	b300c/kb300c/kb900f
8371	BigBlind	KcAs	TcAc	8c4s4h6d	1150	11.500	3	4	b200b450c/b700c/b1750f
8372	Button	9cAd	4c2h		100	1.000	1	1	b300f
8373	BigBlind	Ac7s	7d7h	Ad3h2c9d	1150	11.500	3	4	b200b450c/b700c/b1750f
8374	Button	8c8h	6cJd		100	1.000	1	1	b300f
8375	BigBlind	Td6s	4hTh	KsJh5h9s	4800	48.000	4	5	b200b300c/b300b2400b4500c/b4800f
8376	Button	5dQs	4c4h	Qh7c6cAh	9000	90.000	4	6	b250b750b1250c/b3250b7550c/b200b11200f
8377	BigBlind	8c3d	3cAc	KhKc2s4dQs	-12000	-120.000	5	6	b200b300c/b300b1500b2700c/b3000c/b6000c
8378	Button	5cJd	6c7h	As6h2sTd2c	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
8379	BigBlind	Kc9h	2c5d		50	0.500	0	1	f
8380	Button	Tc7s	2s5s	Kd7c3c	1250	12.500	3	4	b250b750b1250c/kb1900f
8381	BigBlind	9c7d	2s9s	QhTd7s	300	3.000	2	3	b200b300c/b450f
8382	Button	JhJs	4d8d		100	1.000	1	1	b300f
8383	BigBlind	5hJs	7h9s	Ks5d3h	300	3.000	2	3	b200b300c/b450f
8384	Button	5h3s	3dJh	Ac3h2c7c	1050	10.500	3	5	b250c/b250b800c/kb1600f
8385	BigBlind	7dJh	8dQd		1800	18.000	2	3	b200b300b1800b3300f
8386	Button	9sQs	6c2h		100	1.000	1	1	b300f
8387	BigBlind	6d9h	5dTd	Kh7s7c	300	3.000	2	3	b200b300c/b300f
8388	Button	6c5h	AcKd	Qs5d2cJs3s	20000	200.000	4	3	b250b750b1250b6750b12250b20000c///
8389	BigBlind	Qd4h	6h6s	AsKd2s3s8h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
8390	Button	Jh4s	Ad6s	KsQc2hTs	500	5.000	3	5	b250c/kb250c/kb500f
8391	BigBlind	7c7s	AcQh	Td5s4dKc6c	2300	23.000	4	5	b200b450c/b700c/b1150c/b3450f
8392	Button	2d6h	Qc5d	KcQd4h6cJh	1250	12.500	4	7	b250c/kb250c/kb750c/kb1250f
8393	BigBlind	AcKh	2c7d		50	0.500	0	1	f
8394	Button	Kc4d	6dQd	TsTd4h9h	750	7.500	3	5	b300c/kb450c/kb1150f
8395	BigBlind	9cQs	TdJd	9s5s3d3s	750	7.500	3	4	b200b300c/b450c/b1150f
8396	Button	3d5d	Jc6d	Qd4c2s	250	2.500	2	3	b250c/kb250f
8397	BigBlind	7c3s	7hKs	7d3c2c9d	2650	26.500	4	5	b200b300c/b450b900b2350c/b4000f
8398	Button	3hAh	6d5h	AdKcTc	300	3.000	2	3	b300c/kb450f
8399	BigBlind	2h6h	7d3h		50	0.500	0	1	f
8400	Button	4dJh	Kc5s	Th7d4c	250	2.500	2	3	b250c/kb400f
8401	BigBlind	9h7s	9sTs	Jc7c4s5s	8250	82.500	4	5	b200b300b1800b3300c/b4950c/b11750f
8402	Button	4c4s	6hKs	Kh9s2dKd9h	-3800	-38.000	4	7	b300c/kb450c/kb1150c/kb1900c
8403	BigBlind	3c3s	7cJh	Kd9s8h	1200	12.000	3	4	b200b300c/b300b900b1500f
8404	Button	8cKc	4c2h		100	1.000	1	1	b300f
8405	BigBlind	3dTh	TcQc	KsKd3c7h2h	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
8406	Button	QcJs	2dAd	Jc8c3c	300	3.000	2	3	b300c/kb450f
8407	BigBlind	JhTs	8d7h	Qd5s2sJc	600	6.000	3	4	b200b300c/b300c/b900f
8408	Button	9cQs	8cKd	Qd8s7s9d	1300	13.000	3	5	b300c/b300b1000c/kb1950f
8409	BigBlind	8c9d	4d3h		200	2.000	1	2	b200b300f
8410	Button	9dQd	4c3d		100	1.000	1	1	b300f
8411	BigBlind	5cKs	5d8h	Th7s3h	300	3.000	2	3	b200b300c/b300f
8412	Button	Ac4d	6cQs		100	1.000	1	1	b300f
8413	BigBlind	8c8h	TcTd	As7d4hKh9c	2300	23.000	4	5	b200b450c/b700c/b1150c/b2300f
8414	Button	3d3s	3hQh	AhKcTd2d	600	6.000	3	5	b300c/kb300c/kb600f
8415	BigBlind	5dQd	3dJd	QcJh9h	300	3.000	2	3	b200b300c/b450f
8416	Button	6cQs	3dTs		100	1.000	1	1	b250f
8417	BigBlind	6c8h	JsKs	As8c7h2s3c	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
8418	Button	QhQs	Kc4d		100	1.000	1	1	b300f
8419	BigBlind	Qc7s	6c2d		50	0.500	0	1	f
8420	Button	4hTs	7hQh	AdTc5h	250	2.500	2	3	b250c/kb400f
8421	BigBlind	3cAs	5c9c		200	2.000	1	2	b200b300f
8422	Button	Tc7d	7cKs	9s7s4s5sKh	-6650	-66.500	4	7	b250c/kb400c/b850b1700c/b2150b4300c
8423	BigBlind	4cKd	JcKs		1800	18.000	2	3	b200b300b1800b3300f
8424	Button	Qc3h	4hKs	Ah9d8h	250	2.500	2	3	b250c/kb250f
8425	BigBlind	2dKh	6c4s		200	2.000	1	2	b200b300f
8426	Button	6c9c	Ac9d	Kd6s5c	250	2.500	2	3	b250c/kb400f
8427	BigBlind	7d7h	9d2h		50	0.500	0	1	f
8428	Button	QcTd	3s9s		100	1.000	1	1	b300f
8429	BigBlind	Qc5d	AhTs	9h8s4cKh	600	6.000	3	4	b200b300c/b300c/b600f
8430	Button	9sKs	4hQs		100	1.000	1	1	b300f
8431	BigBlind	9d5h	4dKd	8d5d2c6hJc	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
8432	Button	3cJh	6d7s	Ad6h4s8s9c	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
8433	BigBlind	5cAd	JcQh	Tc6s2s	1800	18.000	3	4	b200b300c/b300b1500b2700f
8434	Button	TdQh	2dAs	AhKh6s9cQc	1500	15.000	4	7	b300c/kb450c/kb750c/kb2250f
8435	BigBlind	7c3h	AcTd	Ah6h3cKdKc	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8436	Button	Kc7s	4h5s	QdJh3h	300	3.000	2	3	b300c/kb300f
8437	BigBlind	7cTd	5dKh	Ac9d4sQh	600	6.000	3	4	b200b300c/b300c/b600f
8438	Button	8d6s	6cTd	Kc8h8c	250	2.500	2	3	b250c/kb400f
8439	BigBlind	5cAh	8dQh		200	2.000	1	2	b200b300f
8440	Button	3cKs	6c2s		100	1.000	1	1	b300f
8441	BigBlind	KcKh	5h6h	9c3c2sJh	1150	11.500	3	4	b200b450c/b700c/b1750f
8442	Button	6d4h	Jd2h		100	1.000	1	1	b250f
8443	BigBlind	TdAh	3dKd	9c8c6s	450	4.500	2	3	b200b450c/b450f
8444	Button	3d5d	7h3s		100	1.000	1	1	b250f
8445	BigBlind	4h7h	5c2d		50	0.500	0	1	f
8446	Button	Qc9d	2h3h		100	1.000	1	1	b300f
8447	BigBlind	Qd2h	KdAd		-3300	-33.000	3	3	b200b300b1800b3300b20000f
8448	Button	2c2h	8c9h	JsJhTcAc	1200	12.000	3	5	b300c/kb300c/b600b1200f
8449	BigBlind	9cAh	Kd4s	9h5c4cTc	1150	11.500	3	4	b200b450c/b700c/b1750f
8450	Button	4d9s	9hJs	Qd5h4h	250	2.500	2	3	b250c/kb400f
8451	BigBlind	2c6h	Td6s		200	2.000	1	2	b200b300f
8452	Button	Qd7h	2s6s		100	1.000	1	1	b300f
8453	BigBlind	3h8h	2d6d		200	2.000	1	2	b200b300f
8454	Button	TcJs	Kd8s	5h3s2s	300	3.000	2	3	b300c/kb300f
8455	BigBlind	5c5s	KdQh	Ks4s3s	1850	18.500	3	4	b200b450c/b700b1400b3650f
8456	Button	4dJh	3s6s	Ah2h2d	250	2.500	2	3	b250c/kb250f
8457	BigBlind	4cTs	JcTd	4h3h2d	300	3.000	2	3	b200b300c/b450f
8458	Button	2c8h	6h4s	8s6c3c7c	650	6.500	3	5	b250c/kb400c/kb1000f
8459	BigBlind	2h2s	7d4s		50	0.500	0	1	f
8460	Button	ThAh	Jh9s	Qh6h4c	300	3.000	2	3	b300c/kb450f
8461	BigBlind	KdJh	3c6d		200	2.000	1	2	b200b450f
8462	Button	2s7s	8c9s	Tc9h4c8s7c	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
8463	BigBlind	5d4h	4d3s	As7s6d4s	600	6.000	3	4	b200b300c/b300c/b900f
8464	Button	AcAd	6dJs		100	1.000	1	1	b300f
8465	BigBlind	Qd6h	6c7d	AdJc9h	300	3.000	2	3	b200b300c/b300f
8466	Button	3hTh	AcJh		750	7.500	2	2	b250b750b1250f
8467	BigBlind	5dJh	8c3h		50	0.500	0	1	f
8468	Button	3cJh	4c8s		100	1.000	1	1	b250f
8469	BigBlind	4d7h	7d5s		200	2.000	1	2	b200b300f
8470	Button	5cAc	KhAs	Tc9h8sJd2s	-20000	-200.000	4	4	b300b900b1800b8100b15550c/b4450c//
8471	BigBlind	5h5s	8d2h		50	0.500	0	1	f
8472	Button	Qc4s	4hTh	Qs9s8h6h9c	4500	45.000	4	7	b250c/kb400c/kb1000c/b2850b7450f
8473	BigBlind	Kh5s	7cTd	Kd4d2c	300	3.000	2	3	b200b300c/b450f
8474	Button	5h6h	7d6s	Ah8c5cAs	1500	15.000	3	5	b250c/kb400c/b850b2450f
8475	BigBlind	4s8s	Jd5h	Js3h3dKs	600	6.000	3	4	b200b300c/b300c/b600f
8476	Button	4h6s	6d4s	Th7c5d8c7d	0	0.000	5	6	b250c/kb250b1250b2250c/kb3750b17500c/
8477	BigBlind	2c7d	5c4s	Jd7c5h4h3d	-4750	-47.500	4	5	b200b300c/b450c/b1150c/b2850c
8478	Button	Kc8d	2c3h		100	1.000	1	1	b300f
8479	BigBlind	5s7s	3c6h	Ad5c2hKhQh	1500	15.000	4	5	b200b300c/b450c/b750c/b1500f
8480	Button	4c9c	JhAh	8s7h4dKd	3150	31.500	4	6	b250b750b1250c/kb1900c/kb4750f
8481	BigBlind	6d8h	3d8d		200	2.000	1	2	b200b300f
8482	Button	6h6s	Tc6d		100	1.000	1	1	b300f
8483	BigBlind	4d4h	9dKs	Jd5c2c	300	3.000	2	3	b200b300c/b450f
8484	Button	2d3h	3c4s	9s9c3s	500	5.000	2	3	b250c/b250b800f
8485	BigBlind	6d3s	5h4s	QcTh4h6s7h	6000	60.000	5	6	b200b300c/b300c/b600b3000b5400c/b6000f
8486	Button	AdAs	3c8s		100	1.000	1	1	b300f
8487	BigBlind	3dQs	Jc7h	As4c2s	300	3.000	2	3	b200b300c/b300f
8488	Button	2hJs	6cKh	QcTc8d	250	2.500	2	3	b250c/kb250f
8489	BigBlind	3c6s	TcQd	AsKh2cJcQs	-12000	-120.000	5	6	b200b300c/b300c/b600b3000b5400c/b6000c
8490	Button	4c6s	3cQh	AsAh7s	250	2.500	2	3	b250c/kb250f
8491	BigBlind	8cTd	Ac2h	Ts9s2sJs	750	7.500	3	4	b200b300c/b450c/b750f
8492	Button	5c6d	3d5s	9d8c5h	250	2.500	2	3	b250c/kb400f
8493	BigBlind	JcJd	3d5s		200	2.000	1	2	b200b450f
8494	Button	Jc2h	Kd3s	AsKsQc8c2s	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
8495	BigBlind	6c8h	JdKd	AhQhTcAs	-3600	-36.000	5	5	b200b300c/b300b900b1500c/b1800b18200f
8496	Button	TcAh	Qc7d		100	1.000	1	1	b300f
8497	BigBlind	Kc2h	QcKs	JcTh5d6c8h	6000	60.000	5	6	b200b300c/b300b1500b2700c/b3000c/b6000f
8498	Button	Jd7h	8cAh		750	7.500	2	2	b250b750b1250f
8499	BigBlind	Ad2h	6hKh	5d4c2s5s	3700	37.000	4	5	b200b300c/b450b1500b3400c/b5550f
8500	Button	6cAh	8cTc		900	9.000	2	2	b300b900b1800f
8501	BigBlind	TdTh	Jd6h		200	2.000	1	2	b200b450f
8502	Button	8hTs	6c4s	QsTh6sQh	650	6.500	3	5	b250c/kb400c/kb1000f
8503	BigBlind	8cTc	Jc9s	Ks3s2c	300	3.000	2	3	b200b300c/b300f
8504	Button	QcTd	5hQs		100	1.000	1	1	b300f
8505	BigBlind	6c7s	4hKs	Qh9d5c	300	3.000	2	3	b200b300c/b300f
8506	Button	8c6s	QcKd	AhTd7d3c	3000	30.000	4	6	b250b750b1250c/b250b500c/b1250b2500f
8507	BigBlind	Jd3h	5dAd	Ah4d2s3d7h	-3000	-30.000	4	5	b200b300c/b300c/b900c/b1500c
8508	Button	2h8s	5c6d	AcKhTh	250	2.500	2	3	b250c/kb250f
8509	BigBlind	8dAd	8s9s	7s4h3hKc	900	9.000	3	4	b200b450c/b450c/b900f
8510	Button	Qh9s	3dQd	As8h7s	300	3.000	2	3	b300c/kb300f
8511	BigBlind	3h9h	2c8d		50	0.500	0	1	f
8512	Button	Ad6s	7d8d	Qh4d2s3c	600	6.000	3	5	b300c/kb300c/kb600f
8513	BigBlind	4d3s	TdAd	KsTc6sKh5d	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8514	Button	7h9s	4dTs	Jc9h2s	250	2.500	2	3	b250c/kb400f
8515	BigBlind	2hKs	6c9h		200	2.000	1	2	b200b300f
8516	Button	KcAh	Qh6s		100	1.000	1	1	b300f
8517	BigBlind	3d5h	2d4s		50	0.500	0	1	f
8518	Button	Ad4h	7hTs	8h6c5c2s	1200	12.000	3	5	b300c/kb300c/b600b1200f
8519	BigBlind	Tc8s	QdJh	QhTd6d8d	2650	26.500	4	5	b200b300c/b450b900b2350c/b4000f
8520	Button	5h8s	TcTs	KhKcJc5d	2500	25.000	4	6	b250b750b1250c/kb1250c/kb3750f
8521	BigBlind	2s3s	2c3h		50	0.500	0	1	f
8522	Button	Jc3d	9hKh	AhAc2h9c6h	-10000	-100.000	5	8	b250c/kb250c/kb500c/kb1000b5000b9000c
8523	BigBlind	2cQs	TcJd	Ts6h4d8c9h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8524	Button	6cJc	6d7d	3s2s2c	1250	12.500	3	4	b250b750b1250c/kb1250f
8525	BigBlind	7hQh	Ah3s	QdJs4h	300	3.000	2	3	b200b300c/b450f
8526	Button	8h2s	Jc7d	Ks9d3d	500	5.000	2	3	b250c/b250b500f
8527	BigBlind	2d7d	5hQs		200	2.000	1	2	b200b300f
8528	Button	Qd8s	8d9d		900	9.000	2	2	b300b900b1800f
8529	BigBlind	4c6h	Ad4s	Td6d3d2c7s	20000	200.000	4	4	b200b300c/b300b1500b2700b19700c//
8530	Button	2c7h	Qh9s	Ah6s2sAd	650	6.500	3	5	b250c/kb400c/kb1000f
8531	BigBlind	5c7s	7hKh	Js5h3hAdQd	20000	200.000	4	4	b200b300c/b450b2400b5000b19700c//
8532	Button	2s3s	7c5s	Tc8c2cQs	500	5.000	3	5	b250c/kb250c/kb500f
8533	BigBlind	AcKh	Tc7h	AhQc4d	450	4.500	2	3	b200b450c/b700f
8534	Button	7d9h	6c3h		100	1.000	1	1	b250f
8535	BigBlind	6d5h	2h5s		50	0.500	0	1	f
8536	Button	8cTc	Kd3h		100	1.000	1	1	b300f
8537	BigBlind	Kc5s	QcTd	QdJc4cQs8c	-7200	-72.000	5	6	b200b300c/b300c/b600c/b1200b3600b6000c
8538	Button	Jd7s	Th8s	KsTs4hJc	500	5.000	3	5	b250c/kb250c/kb750f
8539	BigBlind	4sQs	Kd7h	Qd6c5h	300	3.000	2	3	b200b300c/b450f
8540	Button	2c8d	JdJs	QhJhTcAd6c	5000	50.000	5	8	b250b750b1250c/kb1250c/kb2500c/kb5000f
8541	BigBlind	KhTs	4dQd		1800	18.000	2	3	b200b450b1800b3500f
8542	Button	TcQh	3dJs		100	1.000	1	1	b300f
8543	BigBlind	8dJh	7h2s		50	0.500	0	1	f
8544	Button	TcTd	Kd5h	AdAc6s	300	3.000	2	3	b300c/kb450f
8545	BigBlind	Qd4s	4d6d	Qh6s4h2hTh	20000	200.000	5	5	b200b300c/b450b1500b3400c/b5550b16300c/
8546	Button	6dKs	5h9h	AhKd5c	1200	12.000	3	4	b300c/kb450b900b2350f
8547	BigBlind	Qd3h	KcKh		-3300	-33.000	3	3	b200b300b1800b3300b20000f
8548	Button	9hAh	5c9d		100	1.000	1	1	b300f
8549	BigBlind	6h7h	JcAd	Jh9d5h3s8d	3750	37.500	4	5	b200b300c/b450c/b750c/b2250c
8550	Button	7cKh	8cTh	AsTc7d3c	750	7.500	3	5	b300c/kb450c/kb1150f
8551	BigBlind	3cQc	Ad2h	6h5d4s	300	3.000	2	3	b200b300c/b300f
8552	Button	QhTs	6sJs	9c8d8c	600	6.000	2	3	b300c/b300b1000f
8553	BigBlind	Td6s	9d3h		50	0.500	0	1	f
8554	Button	8sAs	6h5s	8c5h3sAd	750	7.500	3	5	b300c/kb450c/kb1150f
8555	BigBlind	JcJh	7cQd		200	2.000	1	2	b200b450f
8556	Button	7h2s	Qc3d	AcKs9h	250	2.500	2	3	b250c/kb250f
8557	BigBlind	ThKh	4d6h		200	2.000	1	2	b200b450f
8558	Button	4s7s	3s5s	Ad9h9d	250	2.500	2	3	b250c/kb250f
8559	BigBlind	Qc5s	TdTh	9d8h3s2dQd	6000	60.000	5	6	b200b300c/b300b1500b2700c/b3000c/b9000f
8560	Button	7dJs	5c9h	TdTc4d	250	2.500	2	3	b250c/kb250f
8561	BigBlind	7c2d	Qd2h		200	2.000	1	2	b200b300f
8562	Button	Kc6d	3c5c	AcQc6sKd	750	7.500	3	5	b300c/kb450c/kb1150f
8563	BigBlind	8d3h	8c6d	AsQs7c	300	3.000	2	3	b200b300c/b300f
8564	Button	4d9s	9cAh	Jd3d2c9h2h	13500	135.000	5	8	b250c/kb250c/kb750c/kb1900b12250b18750f
8565	BigBlind	9d9s	9hJs	KcQdTs2hTc	-3600	-36.000	4	5	b200b450c/b450c/b900c/b1800c
8566	Button	5cTd	QhTs	Qd6d5s8d	650	6.500	3	5	b250c/kb400c/kb1000f
8567	BigBlind	9cQh	7d4h		50	0.500	0	1	f
8568	Button	8dAh	JcKs	Ac5s2d	300	3.000	2	3	b300c/kb450f
8569	BigBlind	2c9h	3h5s	AdJd8s	300	3.000	2	3	b200b300c/b300f
8570	Button	3c2h	8cJd	9s9c4s	250	2.500	2	3	b250c/kb250f
8571	BigBlind	7sTs	5cAc	9h8d2d	300	3.000	2	3	b200b300c/b300f
8572	Button	7c8d	JhTs	As6c2h	250	2.500	2	3	b250c/kb250f
8573	BigBlind	5d8s	6d4h		200	2.000	1	2	b200b300f
8574	Button	9cAd	6d5s	QdTc3c	300	3.000	2	3	b300c/kb300f
8575	BigBlind	TcQd	6d2s		50	0.500	0	1	f
8576	Button	Jd8h	5d4h	ThTc5h7d	600	6.000	3	5	b300c/kb300c/kb600f
8577	BigBlind	4h7h	7cJh		200	2.000	1	2	b200b300f
8578	Button	6dKd	6c4h		100	1.000	1	1	b300f
8579	BigBlind	3cAc	5c8d	9d6s5h9h3s	1800	18.000	4	5	b200b450c/b450c/b900c/b2700f
8580	Button	7hKh	9c2d		100	1.000	1	1	b300f
8581	BigBlind	3d5h	4cKh	8d7d6s	300	3.000	2	3	b200b300c/b300f
8582	Button	Qh8s	JhKs	8d5s5cJc9s	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
8583	BigBlind	KcAs	5d4s	KdJd6c	450	4.500	2	3	b200b450c/b700f
8584	Button	6hQs	5c2s		100	1.000	1	1	b300f
8585	BigBlind	2d7h	QhAh	AcTc9c7s9s	-20000	-200.000	5	6	b200b300b1800b3300c/b3300c/b6600c/b6800c
8586	Button	3c5c	7cKs	6c4s2c	250	2.500	2	3	b250c/kb400f
8587	BigBlind	Jh9s	Jd2s	KsKh5c	300	3.000	2	3	b200b300c/b300f
8588	Button	2hAs	3s4s	8h6d3c5c3d	7200	72.000	5	8	b300c/kb300c/kb600c/kb1200b6000b10800f
8589	BigBlind	9c8d	TdKh	9s3d2d5h	750	7.500	3	4	b200b300c/b450c/b1150f
8590	Button	5d2h	9h8s	KsTc5c	250	2.500	2	3	b250c/kb400f
8591	BigBlind	Qc8h	9c7d		200	2.000	1	2	b200b300f
8592	Button	4dTs	Kd8h	Th7h4h4c	3150	31.500	4	6	b250b750b1250c/kb1900c/kb4750f
8593	BigBlind	Kc3s	ThKs	KhJd7d4sQc	-20000	-200.000	5	5	b200b300c/b450c/b1150b4650b10150b19250c/
8594	Button	7h6s	Qh3s	Ks6d2d	250	2.500	2	3	b250c/kb400f
8595	BigBlind	3d5h	2c2h	Ks6s2sAdJc	-7200	-72.000	5	6	b200b300c/b300b900b1500c/b1800c/b3600c
8596	Button	7c6d	Qd8h	Jd4c2d7s	500	5.000	3	5	b250c/kb250c/kb750f
8597	BigBlind	4dQs	9sKs	KcQd8dKd4h	-4750	-47.500	4	5	b200b300c/b450c/b1150c/b2850c
8598	Button	3c9d	5s6s	KsJd7d	250	2.500	2	3	b250c/kb250f
8599	BigBlind	Td4s	QdTs	AcTc6s5s7c	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8600	Button	8sAs	5hAh	QcJs9c	300	3.000	2	3	b300c/kb300f
8601	BigBlind	9h3s	4c2h		50	0.500	0	1	f
8602	Button	6cAd	Qd6s		100	1.000	1	1	b300f
8603	BigBlind	9cKd	5c9s		200	2.000	1	2	b200b300f
8604	Button	4cJs	2dTh		100	1.000	1	1	b250f
8605	BigBlind	Td6h	Ad5s	Qc4d4c3s2h	-7200	-72.000	5	6	b200b300c/b300c/b600c/b1200b3600b6000c
8606	Button	9c5h	3dKd		750	7.500	2	2	b250b750b1250f
8607	BigBlind	7hTh	Kc7d	Jc8s6dKdQd	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8608	Button	Ac6s	7hTh	KdJc5d	300	3.000	2	3	b300c/kb300f
8609	BigBlind	2hKs	Qc6d	Qh9c7sAdJh	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
8610	Button	Ad6s	7hJs		100	1.000	1	1	b300f
8611	BigBlind	4dTs	2cQc	Kd9s5c	300	3.000	2	3	b200b300c/b300f
8612	Button	AcQs	2dKs		100	1.000	1	1	b300f
8613	BigBlind	AcKd	Jh4s		200	2.000	1	2	b200b450f
8614	Button	Tc9s	Kc8h		750	7.500	2	2	b250b750b1500f
8615	BigBlind	6d9h	2hTh	Ah8h7h6h7d	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
8616	Button	4dQh	8cKc		750	7.500	2	2	b250b750b1500f
8617	BigBlind	AdQs	8hAs	Th7c3d4c	900	9.000	3	4	b200b450c/b450c/b900f
8618	Button	9c6s	6c4h	Qd7h4sTs	500	5.000	3	5	b250c/kb250c/kb500f
8619	BigBlind	QdQh	5h6s	Jh7s2d	450	4.500	2	3	b200b450c/b700f
8620	Button	5cKd	Qc4h		100	1.000	1	1	b300f
8621	BigBlind	5c3d	JdAs	Ad7h4d5h	3600	36.000	4	5	b200b300c/b300c/b900b3000b6850f
8622	Button	4hKs	JcJd	TsTh9s6c9h	-20000	-200.000	4	5	b300b900b1800b8100b15550c/kb4450c//
8623	BigBlind	6d9h	3h2s		50	0.500	0	1	f
8624	Button	Ad4s	4h8s		100	1.000	1	1	b300f
8625	BigBlind	2dKd	8d8s	Ac5c2c9h	600	6.000	3	4	b200b300c/b300c/b600f
8626	Button	2c3c	5h6s	9h2s2d	250	2.500	2	3	b250c/kb400f
8627	BigBlind	Kc6s	6dQd	Kd7d5hAc6h	20000	200.000	4	4	b200b300c/b450b1500b3400b19700c//
8628	Button	9dQd	5c2s		100	1.000	1	1	b300f
8629	BigBlind	Tc2s	QhJs	AdKh3s8s5s	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
8630	Button	6dQs	3hAh	JdTs7c	300	3.000	2	3	b300c/kb300f
8631	BigBlind	QdAh	5c5h	AdQcJcJs	1150	11.500	3	4	b200b450c/b700c/b1750f
8632	Button	7dKs	9d4h		100	1.000	1	1	b300f
8633	BigBlind	Ac3s	3c8s		50	0.500	0	1	f
8634	Button	Qd3s	TdQh	Ah9h9d8hTh	-3000	-30.000	4	7	b250c/kb250c/kb500c/b1000b2000c
8635	BigBlind	9c5h	2c2h	QhJd4s9s	600	6.000	3	4	b200b300c/b300c/b600f
8636	Button	4c2d	Qc7s	8s6h3s	250	2.500	2	3	b250c/kb250f
8637	BigBlind	6h3s	2dTh		200	2.000	1	2	b200b300f
8638	Button	Qc4s	9dJd	Kd8d2d9sQd	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
8639	BigBlind	AcAh	5cTd	Qc9c8d	450	4.500	2	3	b200b450c/b700f
8640	Button	4dJd	7c5h	Qd7d3s8s	650	6.500	3	5	b250c/kb400c/kb650f
8641	BigBlind	5d3s	ThKh	7s7d6d	300	3.000	2	3	b200b300c/b300f
8642	Button	2h9s	TcQc	9h9c2s	1250	12.500	3	4	b250b750b1250c/kb1900f
8643	BigBlind	4c2h	7cJs	KcJc9d	300	3.000	2	3	b200b300c/b300f
